created,text,boro,boro_code,street,alarm
2019-12-15T19:10:57Z,"BKLYN ALLHANDS 54 MACDONOUGH ST, HOUSE OF WORSHIP FIRE IN CHURCH, UNDER CONTROL",BK,3,54 MACDONOUGH ST,9
2019-12-15T18:54:00Z,"BKLYN ALLHANDS 54 MACDONOUGH ST, HOUSE OF WORSHIP FIRE IN CHURCH,",BK,3,54 MACDONOUGH ST,1
2019-12-15T08:12:42Z,"BKLYN ALLHANDS 506 E 8 ST, PRIVATE DWELLING (1 FLOOR) FIRE IN WALLS, UNDER CONTROL",BK,3,506 E 8 ST,9
2019-12-15T07:46:09Z,"BKLYN ALLHANDS 506 E 8 ST, PRIVATE DWELLING FIRE IN WALLS,",BK,3,506 E 8 ST,1
2019-12-15T05:12:37Z,"QNS ALLHANDS 104-01 REMINGTON ST, PRIVATE DWELLING FIRE IN THE REAR, UNDER CONTROL",QN,4,104-01 REMINGTON ST,9
2019-12-15T04:48:36Z,"QNS ALLHANDS 104-01 REMINGTON ST, PRIVATE DWELLING FIRE IN THE REAR,",QN,4,104-01 REMINGTON ST,1
2019-12-15T00:37:47Z,"MAN ALLHANDS 740 WESTEND AV, MULTIPLE DWELLING FIRE ON 6TH FL, UNDER CONTROL",MH,1,740 WESTEND AV,9
2019-12-15T00:25:51Z,"MAN ALLHANDS 740 WESTEND AV, MULTIPLE DWELLING FIRE ON 6TH FL,",MH,1,740 WESTEND AV,1
2019-12-14T22:43:29Z,"QNS ALLHANDS 97-42 108 ST, PRIVATE DWELLING FIRE IN 2ND FL, UNDER CONTROL",QN,4,97-42 108 ST,9
2019-12-14T22:18:25Z,"QNS ALLHANDS 97-42 108 ST, PRIVATE DWELLING FIRE IN 2ND FL,",QN,4,97-42 108 ST,1
2019-12-14T16:22:39Z,"QNS ALLHANDS 144-30 MELBOURNE AVE, PRIVATE DWELLING FIRE IN BASEMENT,",QN,4,144-30 MELBOURNE AVE,1
2019-12-14T03:52:23Z,"BKLYN ALLHANDS 2915 CLARENDON RD, MIXED OCCUPANCY CO EMERGENCY, 400PPM ON THE TOP FLR, UNDER CONTROL",BK,3,2915 CLARENDON RD,9
2019-12-14T03:05:40Z,"BKLYN ALLHANDS 2915 CLARENDON RD, MULTIPLE DWELLING CO EMERGENCY, 400PPM ON THE TOP FLR,",BK,3,2915 CLARENDON RD,1
2019-12-14T01:54:57Z,"QNS ALLHANDS 62-05 84 ST, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",QN,4,62-05 84 ST,9
2019-12-14T01:15:38Z,"BX ALLHANDS 389 E 150 ST, HOUSE OF WORSHIP FIRE IN THE BASEMENT OF THE RECTORY, UNDER CONTROL",BX,2,389 E 150 ST,9
2019-12-14T01:10:26Z,"QNS ALLHANDS 62-05 84 ST, MULTIPLE DWELLING FIRE ON 2ND FLR,",QN,4,62-05 84 ST,1
2019-12-14T00:45:41Z,"BX ALLHANDS 389 E 150 ST, HOUSE OF WORSHIP FIRE IN THE BASEMENT OF A CHURCH,",BX,2,389 E 150 ST,1
2019-12-13T20:55:34Z,"BKLYN ALLHANDS 212 THROOP AVE, FIRE 11TH FL, UNDER CONTROL",BK,3,212 THROOP AVE,9
2019-12-13T20:20:14Z,"BKLYN ALLHANDS 212 THROOP AVE, FIRE 12TH FL,",BK,3,212 THROOP AVE,1
2019-12-13T20:10:41Z,"BKLYN ALLHANDS 212 THROOP AVE, FIRE 11TH FL,",BK,3,212 THROOP AVE,1
2019-12-13T15:57:23Z,"MAN ALLHANDS 245 E 44 ST, MULTIPLE DWELLING FIRE ON THE 16TH FLR,",MH,1,245 E 44 ST,1
2019-12-13T15:02:11Z,"MAN ALLHANDS 17 W 118 ST, MULTIPLE DWELLING HIGH ANGLE RESCUE. CONFIRMED WINDOW WASHER LIFT INTO BUILDING WITH 2 W… https://t.co/DSBMSMVvTo",MH,1,17 W 118 ST,1
2019-12-13T05:10:28Z,"BKLYN ALLHANDS 229 CENTRAL AVE, MULTIPLE DWELLING FIRE ON 3RD FLR,",BK,3,229 CENTRAL AVE,1
2019-12-13T01:27:05Z,"MAN ALLHANDS 1500 BROADWAY, COMMERCIAL FIRE IN ELEVATOR MACHINE ROOM, UNDER CONTROL",MH,1,1500 BROADWAY,9
2019-12-12T23:22:46Z,"BX ALLHANDS 1750 DAVIDSON AVE, MULTIPLE DWELLING FIRE ON 6TH FLR, UNDER CONTROL",BX,2,1750 DAVIDSON AVE,9
2019-12-12T23:16:10Z,"BX ALLHANDS 1750 DAVIDSON AVE, MULTIPLE DWELLING FIRE ON 6TH FLR,",BX,2,1750 DAVIDSON AVE,1
2019-12-12T22:51:29Z,"BKLYN ALLHANDS 1081 DEKALB AVE, MULTIPLE DWELLING FIRE BETWEEN BASEMENT AND 1ST FLR IN A VACANT, UNDER CONTROL",BK,3,1081 DEKALB AVE,9
2019-12-12T20:26:06Z,"QNS ALLHANDS 84-40 118 ST, PRIVATE DWELLING FIRE IN BASEMENT IN SUMP PUMP, UNDER CONTROL",QN,4,84-40 118 ST,9
2019-12-12T18:44:43Z,"QNS ALLHANDS 83-45 DONGAN AVE, LEVEL OF CO FROM 15-200 PPM IN COMM. OCCUPANCIES FROM MANHOLE FIRE, UNDER CONTROL",QN,4,83-45 DONGAN AVE,9
2019-12-12T14:40:11Z,"QNS ALLHANDS 90-16 172 STREET, PRIVATE DWELLING FIRE IN ONE STORY GARAGE, UNDER CONTROL",QN,4,90-16 172 STREET,9
2019-12-12T14:25:52Z,"QNS ALLHANDS 90-16 172 STREET, PRIVATE DWELLING FIRE IN ONE STORY GARAGE,",QN,4,90-16 172 STREET,1
2019-12-12T12:18:10Z,"MAN 2-ALARM 50 E 104 ST, MULTIPLE DWELLING FIRE IN 14D EXTENDING TO 15TH FLR, UNDER CONTROL",MH,1,50 E 104 ST,9
2019-12-12T12:06:43Z,"MAN 2-ALARM 50 E 104 ST, MULTIPLE DWELLING FIRE IN 14D EXTENDING TO 15TH FLR,",MH,1,50 E 104 ST,2
2019-12-12T09:26:13Z,"BKLYN ALLHANDS 948 NOSTRAND AVE, MIXED OCCUPANCY GREASE FIRE IN RESTAURANT, UNDER CONTROL",BK,3,948 NOSTRAND AVE,9
2019-12-12T00:35:21Z,"QNS ALLHANDS 60-62 CATALPA AVE, MULTIPLE DWELLING FIRE FIRST FLR, UNDER CONTROL",QN,4,60-62 CATALPA AVE,9
2019-12-12T00:16:59Z,"QNS ALLHANDS 60-60 CATALPA AVE, MULTIPLE DWELLING FIRE FIRST FLR,",QN,4,60-60 CATALPA AVE,1
2019-12-11T23:10:23Z,"QNS ALLHANDS 59-33 48 AVE, PRIVATE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",QN,4,59-33 48 AVE,9
2019-12-11T22:38:13Z,"QNS ALLHANDS 59-33 48 AVE, PRIVATE DWELLING FIRE IN THE BASEMENT,",QN,4,59-33 48 AVE,1
2019-12-11T21:26:28Z,"QNS ALLHANDS 89-20 161 ST, MULTIPLE DWELLING FIRE IN THE BATHROOM 4TH FLR, UNDER CONTROL",QN,4,89-20 161 ST,9
2019-12-11T20:22:01Z,"BKLYN ALLHANDS 700 EUCLID AVE, MULTIPLE DWELLING ELECTRICAL FIRE 1D, UNDER CONTROL",BK,3,700 EUCLID AVE,9
2019-12-11T19:17:44Z,"BKLYN 4-ALARM 265 45 STREET, COMMERCIAL FIRE IN WAREHOUSE, UNDER CONTROL",BK,3,265 45 STREET,9
2019-12-11T15:22:23Z,"BKLYN ALLHANDS 477 WAVERLY AVE, PRIVATE DWELLING FIRE ON THE TOP FLR, UNDER CONTROL",BK,3,477 WAVERLY AVE,9
2019-12-11T15:16:34Z,"BKLYN ALLHANDS 477 WAVERLY AVE, PRIVATE DWELLING FIRE ON THE TOP FLR,",BK,3,477 WAVERLY AVE,1
2019-12-11T14:57:42Z,"BKLYN 3-ALARM 265 45 STREET, COMMERCIAL FIRE IN WAREHOUSE,",BK,3,265 45 STREET,3
2019-12-11T14:22:12Z,"BKLYN 2-ALARM 265 45 STREET, COMMERCIAL FIRE IN WAREHOUSE,",BK,3,265 45 STREET,2
2019-12-11T05:14:59Z,"MAN ALLHANDS 130 W 67 ST, MULTIPLE DWELLING FIRE ON 26TH FLR,",MH,1,130 W 67 ST,1
2019-12-11T00:15:26Z,"MAN ALLHANDS 20 E 9 ST, MIXED OCCUPANCY TRANSFORMER FIRE IN BSMNT, UNDER CONTROL",MH,1,20 E 9 ST,9
2019-12-10T23:47:06Z,"QNS ALLHANDS 14-05 31 AVE, DRYER FIRE IN LAUNDRYMAT, UNDER CONTROL",QN,4,14-05 31 AVE,9
2019-12-10T23:12:02Z,"MAN ALLHANDS 20 E 9 ST, MIXED OCCUPANCY TRANSFORMER FIRE IN BSMNT,",MH,1,20 E 9 ST,1
2019-12-10T18:25:28Z,"MAN ALLHANDS 801 E 14 ST, (CON ED GENERATOR PLANT) UNDER CONTROL",MH,1,801 E 14 ST,9
2019-12-10T13:43:56Z,"SI ALLHANDS 27 GLENDALE AVE, PRIVATE DWELLING FIRE IN KITCHEN, UNDER CONTROL",SI,5,27 GLENDALE AVE,9
2019-12-10T02:16:13Z,"MAN ALLHANDS 55 3 AVE, HIGH RISE FIRE IN RESTARAUNT IN THE DUCTS, UNDER CONTROL",MH,1,55 3 AVE,9
2019-12-10T01:51:38Z,"BX ALLHANDS 501 E 138 ST, MIXED OCCUPANCY FIRE ON THE 3RD FLR,",BX,2,501 E 138 ST,1
2019-12-10T01:36:07Z,"MAN ALLHANDS 55 3 AVE, HIGH RISE FIRE IN RESTARAUNT IN THE DUCTS,",MH,1,55 3 AVE,1
2019-12-09T23:32:45Z,"BKLYN ALLHANDS 1916 LINDEN BLVD, COMMERCIAL (WENDYS) FIRE 1ST FLR, UNDER CONTROL",BK,3,1916 LINDEN BLVD,9
2019-12-09T08:25:48Z,"BX ALLHANDS 1509 CASTLEHILL AVE, PRIVATE DWELLING FIRE ON 3RD FLR, UNDER CONTROL",BX,2,1509 CASTLEHILL AVE,9
2019-12-09T07:55:00Z,"BX ALLHANDS 1509 CASTLEHILL AVE, MULTIPLE DWELLING",BX,2,1509 CASTLEHILL AVE,1
2019-12-08T23:42:19Z,"BX ALLHANDS 555 KAPPOCK ST, HIGH RISE FIRE ON 26TH FLR, UNDER CONTROL",BX,2,555 KAPPOCK ST,9
2019-12-08T23:31:06Z,"BX ALLHANDS 555 KAPPOCK ST, HIGH RISE FIRE ON 26TH FLR,",BX,2,555 KAPPOCK ST,1
2019-12-08T18:17:53Z,"BKLYN ALLHANDS 5910 14 AVE, MULTIPLE DWELLING FIRE IN LAUNDROMAT, UNDER CONTROL",BK,3,5910 14 AVE,9
2019-12-08T14:24:37Z,"BX ALLHANDS 908 FAILE ST, PRIVATE DWELLING FIRE ON THE 2ND FLR,",BX,2,908 FAILE ST,1
2019-12-08T06:33:11Z,"BX ALLHANDS 2076 CRESTON AVE, MULTIPLE DWELLING FLR COLLAPSE, PERSON FELL THROUGH FLOOR APT B3 FL 1, UNDER CONTROL",BX,2,2076 CRESTON AVE,9
2019-12-07T17:08:46Z,"BKLYN ALLHANDS 1561 UNION STREET, MULTIPLE DWELLING DRYER FIRE ON FLR 2, UNDER CONTROL",BK,3,1561 UNION STREET,9
2019-12-07T06:05:07Z,"BX ALLHANDS 1544 LONGFELLOW AV, PRIVATE DWELLING FIRE IN SHAFT BETWEEN PRIVATE DWELLINGS, UNDER CONTROL",BX,2,1544 LONGFELLOW AV,9
2019-12-07T05:29:07Z,"BX ALLHANDS 1544 LONGFELLOW AV, PRIVATE DWELLING FIRE IN SHAFT BETWEEN HOUSES,",BX,2,1544 LONGFELLOW AV,1
2019-12-07T01:51:59Z,"MAN ALLHANDS 320 E 42ND ST, MULTIPLE DWELLING FIRE IN APT 2110, UNDER CONTROL",MH,1,320 E 42ND ST,9
2019-12-06T22:38:13Z,"MAN ALLHANDS 41 W 112 ST, MULTIPLE DWELLING FIRE IN THE COMPACTOR CHUTE, UNDER CONTROL",MH,1,41 W 112 ST,9
2019-12-06T22:21:45Z,"MAN ALLHANDS 41 W 112 ST, MULTIPLE DWELLING COMPACTOR FIRE,",MH,1,41 W 112 ST,1
2019-12-06T18:22:40Z,"BKLYN 1636 E 14 ST, COMMERCIAL 1ST FLR, UNDER CONTROL",BK,3,NA,9
2019-12-06T16:01:32Z,"BX ALLHANDS 279 FORDHAM PL, PRIVATE DWELLING FIRE ON THE TOP FLR,",BX,2,279 FORDHAM PL,1
2019-12-06T14:35:14Z,"BKLYN ALLHANDS 3901 CHURCH AVE, MIXED OCCUPANCY FIRE IN THE BASEMENT, UNDER CONTROL",BK,3,3901 CHURCH AVE,9
2019-12-06T14:15:10Z,"BKLYN ALLHANDS 3901 CHURCH AVE, MIXED OCCUPANCY FIRE IN THE BASEMENT,",BK,3,3901 CHURCH AVE,1
2019-12-06T10:18:15Z,"QNS 2-ALARM 111-38 159 ST, PRIVATE DWELLING FIRE IN BASEMENT, UNDER CONTROL",QN,4,111-38 159 ST,9
2019-12-06T09:42:17Z,"QNS 2-ALARM 111-38 159 ST, PRIVATE DWELLING FIRE IN BASEMENT,",QN,4,111-38 159 ST,2
2019-12-05T09:54:32Z,"BKLYN ALLHANDS 9409 AVE L, COMMERCIAL FIRE 1 STORY FLAT ROOF COMMERCIAL, UNDER CONTROL",BK,3,9409 AVE L,9
2019-12-05T09:45:31Z,"BKLYN ALLHANDS 9409 AVE L, COMMERCIAL FIRE 1 STORY FLAT ROOF COMMERCIAL,",BK,3,9409 AVE L,1
2019-12-05T08:17:18Z,"BKLYN ALLHANDS 375 BLAKE AVE, HIGH RISE FIRE ON 3RD FLR, UNDER CONTROL",BK,3,375 BLAKE AVE,9
2019-12-05T07:47:19Z,"BKLYN ALLHANDS 375 BLAKE AVE, HIGH RISE FIRE ON 3RD FLR,",BK,3,375 BLAKE AVE,1
2019-12-05T00:28:13Z,"QNS ALLHANDS 434 BEACH 63 ST, PRIVATE DWELLING FIRE ON 1ST FLR,",QN,4,434 BEACH 63 ST,1
2019-12-04T21:14:26Z,"QNS ALLHANDS 209-39 111 RD, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",QN,4,209-39 111 RD,9
2019-12-04T20:59:09Z,"QNS ALLHANDS 209-39 111 RD, PRIVATE DWELLING FIRE ON 2ND FLR,",QN,4,209-39 111 RD,1
2019-12-04T10:01:50Z,"MAN ALLHANDS 374 BROOME STREET, MIXED OCCUPANCY FIRE IN BASEMENT, UNDER CONTROL",MH,1,374 BROOME STREET,9
2019-12-04T09:42:23Z,"MAN ALLHANDS E 82 STREET, MANHOLE FIRE,",MH,1,E 82 STREET,1
2019-12-04T09:33:45Z,"MAN ALLHANDS 374 BROOME STREET, MULTIPLE DWELLING FIRE IN BASEMENT,",MH,1,374 BROOME STREET,1
2019-12-04T05:57:49Z,"MAN ALLHANDS EAST RIVER, PERSON IN THE WATER. SEARCH BEING CONDUCTED, UNDER CONTROL",MH,1,EAST RIVER,9
2019-12-04T05:40:49Z,"MAN ALLHANDS EAST RIVER, PERSON IN THE WATER,",MH,1,EAST RIVER,1
2019-12-03T23:54:13Z,"BX ALLHANDS 760 E 187 STREET, MIXED OCCUPANCY FIRE FIRST FL, UNDER CONTROL",BX,2,760 E 187 STREET,9
2019-12-03T23:53:25Z,"BKLYN ALLHANDS 1233 E 28 ST, PRIVATE DWELLING FIRE IN THE ATTIC, UNDER CONTROL",BK,3,1233 E 28 ST,9
2019-12-03T23:47:52Z,"BX ALLHANDS 760 E 187 STREET, MIXED OCCUPANCY FIRE FIRST FL,",BX,2,760 E 187 STREET,1
2019-12-03T23:47:21Z,"BKLYN ALLHANDS 1233 E 28 ST, PRIVATE DWELLING FIRE IN THE ATTIC,",BK,3,1233 E 28 ST,1
2019-12-03T16:27:27Z,"BX ALLHANDS 11 E 184 ST, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",BX,2,11 E 184 ST,9
2019-12-03T16:25:00Z,"BX ALLHANDS 11 E 184 ST, MULTIPLE DWELLING FIRE ON 2ND FLR,",BX,2,11 E 184 ST,1
2019-12-03T12:01:30Z,"BKLYN ALLHANDS 5633 KINGS HWY, FIRE IN PD, UNDER CONTROL",BK,3,5633 KINGS HWY,9
2019-12-03T11:40:35Z,"BKLYN ALLHANDS 5633 KINGS HWY, FIRE IN PD,",BK,3,5633 KINGS HWY,1
2019-12-03T10:28:16Z,"BX ALLHANDS 11 E 184 ST, PRIVATE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",BX,2,11 E 184 ST,9
2019-12-03T09:08:58Z,"BX ALLHANDS 11 E 184 ST, PRIVATE DWELLING FIRE ON THE 2ND FLR,",BX,2,11 E 184 ST,1
2019-12-03T04:37:48Z,"BKLYN ALLHANDS 1208 BERGEN AVE, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",BK,3,1208 BERGEN AVE,9
2019-12-03T04:15:25Z,"BKLYN ALLHANDS 1208 BERGEN AVE, PRIVATE DWELLING FIRE ON 2ND FLR,",BK,3,1208 BERGEN AVE,1
2019-12-03T02:33:57Z,"QNS ALLHANDS 82-01 251 ST, PRIVATE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",QN,4,82-01 251 ST,9
2019-12-03T00:31:47Z,"BX ALLHANDS 610 EXTERIOR ST, GARAGE FIRE 1 FLR, UNDER CONTROL",BX,2,610 EXTERIOR ST,9
2019-12-03T00:14:42Z,"BX ALLHANDS 610 EXTERIOR ST, GARAGE FIRE 1 FLR,",BX,2,610 EXTERIOR ST,1
2019-12-02T21:34:25Z,"BKLYN ALLHANDS 23 E 16 ST, MULTIPLE DWELLING ELECTRICAL FIRE BASEMENT, UNDER CONTROL",BK,3,23 E 16 ST,9
2019-12-02T20:07:50Z,"MAN ALLHANDS 3 WEST 30 ST, POSSIBLE FIRE IN THE WALLS, UNDER CONTROL",MH,1,3 WEST 30 ST,9
2019-12-02T19:37:01Z,"MAN ALLHANDS 3 WEST 30 ST, POSSIBLE FIRE IN THE WALLS,",MH,1,3 WEST 30 ST,1
2019-12-02T19:05:46Z,"BKLYN ALLHANDS 23 E 16 ST, MULTIPLE DWELLING ELECTRICAL FIRE BASEMENT,",BK,3,23 E 16 ST,1
2019-12-02T16:39:46Z,"BX ALLHANDS 629 E 180 ST, COMMERCIAL UNDER CONTROL",BX,2,629 E 180 ST,9
2019-12-02T10:17:08Z,"BKLYN 2-ALARM 1776 NOSTRAND AVE, MIXED OCCUPANCY FIRE ON 1ST FLR AND COCKLOFT, UNDER CONTROL",BK,3,1776 NOSTRAND AVE,9
2019-12-02T09:19:31Z,"BKLYN 2-ALARM 1776 NOSTRAND AVE, MIXED OCCUPANCY FIRE ON 2ND FLR AND COCKLOFT,",BK,3,1776 NOSTRAND AVE,2
2019-12-01T16:17:53Z,"MAN ALLHANDS 23 W 118 ST, HOUSE OF WORSHIP ELECTRICAL FIRE IN CHURCH, UNDER CONTROL",MH,1,23 W 118 ST,9
2019-12-01T16:03:31Z,"MAN ALLHANDS 23 W 118 ST, HOUSE OF WORSHIP ELECTRICAL FIRE IN CHURCH,",MH,1,23 W 118 ST,1
2019-12-01T15:37:11Z,"BKLYN ALLHANDS 807 SCHENCK AVE, MULTIPLE DWELLING COMPACTOR FIRE 10TH FLR, UNDER CONTROL",BK,3,807 SCHENCK AVE,9
2019-12-01T15:17:21Z,"BKLYN ALLHANDS 572 ROCKAWAY AVE, HOUSE OF WORSHIP ELECTRICAL FIRE IN CHURCH ON 2ND FLR, UNDER CONTROL",BK,3,572 ROCKAWAY AVE,9
2019-12-01T15:13:01Z,"BKLYN ALLHANDS 572 ROCKAWAY AVE, HOUSE OF WORSHIP ELECTRICAL FIRE IN CHURCH ON 2ND FLR,",BK,3,572 ROCKAWAY AVE,1
2019-12-01T02:41:37Z,"QNS ALLHANDS 609 WOODWARD AVE, MIXED OCCUPANCY FIRE IN LAUNDRYMAT, UNDER CONTROL",QN,4,609 WOODWARD AVE,9
2019-12-01T02:41:00Z,"QNS ALLHANDS 609 WOODWARD AVE, COMMERCIAL FIRE IN LAUNDRYMAT,",QN,4,609 WOODWARD AVE,1
2019-11-30T17:29:48Z,"QNS ALLHANDS 201-05 34 AVE, PRIVATE DWELLING",QN,4,201-05 34 AVE,1
2019-11-30T16:52:16Z,"QNS ALLHANDS 130-03 HILLSIDE AVE, PRIVATE DWELLING FIRE 2ND FLR, UNDER CONTROL",QN,4,130-03 HILLSIDE AVE,9
2019-11-30T16:17:55Z,"QNS ALLHANDS 130-03 HILLSIDE AVE, PRIVATE DWELLING FIRE 2ND FLR,",QN,4,130-03 HILLSIDE AVE,1
2019-11-30T11:54:14Z,"MAN ALLHANDS 605 W 42 ST, HIGH RISE FIRE ON 23TH FLR, UNDER CONTROL",MH,1,605 W 42 ST,9
2019-11-30T05:55:53Z,"BKLYN ALLHANDS 189 E 18TH ST, MULTIPLE DWELLING FIRE 5TH FLR APT 5C, UNDER CONTROL",BK,3,189 E 18TH ST,9
2019-11-30T05:25:36Z,"BKLYN ALLHANDS 189 E 18TH ST, MULTIPLE DWELLING FIRE 5TH FLR APT 5C,",BK,3,189 E 18TH ST,1
2019-11-29T20:49:06Z,"QNS ALLHANDS 119-14 180 ST, PRIVATE DWELLING FIRE IN BASEMENT,",QN,4,119-14 180 ST,1
2019-11-29T20:18:44Z,"SI ALLHANDS 1995 HYLAN BLVD, COMMERCIAL FIRE IN RESTAURANT, UNDER CONTROL",SI,5,1995 HYLAN BLVD,9
2019-11-29T19:11:39Z,"BKLYN ALLHANDS 214 PENN ST, FIRE ON TOP FLR, UNDER CONTROL",BK,3,214 PENN ST,9
2019-11-29T14:27:10Z,"BX ALLHANDS 2888 EXTERIOR ST, COMMERCIAL SMALL FIRE IN STORAGE CONTAINER, UNDER CONTROL",BX,2,2888 EXTERIOR ST,9
2019-11-29T13:31:50Z,"QNS ALLHANDS 13-51 BAY 28 ST, PRIVATE DWELLING FIRE IN BSMT, UNDER CONTROL",QN,4,13-51 BAY 28 ST,9
2019-11-29T04:28:45Z,"BKLYN ALLHANDS 128 LEWIS AVE, MULTIPLE DWELLING FIRE IN COMPACTOR CHUTE, UNDER CONTROL",BK,3,128 LEWIS AVE,9
2019-11-29T04:22:24Z,"BKLYN ALLHANDS 128 LEWIS AVE, FIRE IN COMPACTOR CHUTE,",BK,3,128 LEWIS AVE,1
2019-11-29T03:19:00Z,"MAN ALLHANDS 568 W 192 ST, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",MH,1,568 W 192 ST,9
2019-11-29T03:07:53Z,"BKLYN ALLHANDS 803 VANSINDEREN AV, MULTIPLE DWELLING FIRE ON 3RD FL, UNDER CONTROL",BK,3,803 VANSINDEREN AV,9
2019-11-29T03:07:00Z,"MAN ALLHANDS 568 W 192 ST, MULTIPLE DWELLING FIRE ON 2ND FLR,",MH,1,568 W 192 ST,1
2019-11-29T02:35:44Z,"BX ALLHANDS 3140 GODWIN TER, MULTIPLE DWELLING FIRE ON 2ND FL EXTENDING TO 3RD FL, UNDER CONTROL",BX,2,3140 GODWIN TER,9
2019-11-29T02:13:12Z,"BX ALLHANDS 3140 GODWIN TER, MULTIPLE DWELLING FIRE ON 2ND FL EXTENDING TO 3RD FL,",BX,2,3140 GODWIN TER,1
2019-11-28T08:27:14Z,"MAN ALLHANDS W 72 ST, HOMELESS ENCAMPMENT RUBBISH FIRE, EXTEND INTO PARKS DEPT SHIPPING CONTAINER, EXTENSIVE OVERHAUL REQ, UNDER CONTROL",MH,1,W 72 ST,9
2019-11-28T02:59:23Z,"BX ALLHANDS 140 CITY ISLAND AVE, COMMERCIAL FIRE ON THE 2ND FLR, UNDER CONTROL",BX,2,140 CITY ISLAND AVE,9
2019-11-28T02:44:58Z,"BX ALLHANDS 140 CITY ISLAND AVE, COMMERCIAL FIRE ON THE 2ND FLR,",BX,2,140 CITY ISLAND AVE,1
2019-11-27T15:43:07Z,"QNS ALLHANDS 148-37 88 AVE, VACANT MULTIPLE DWELLING (UNDER CONSTRUCTION) FIRE IN THE BASEMENT, UNDER CONTROL",QN,4,148-37 88 AVE,9
2019-11-27T14:19:14Z,"QNS ALLHANDS 148-37 88 AVE, VACANT MULTIPLE DWELLING (UNDER CONSTRUCTION) FIRE IN THE BASEMENT,",QN,4,148-37 88 AVE,1
2019-11-27T10:54:07Z,"BKLYN ALLHANDS 1122 EASTERN PKWY, MIXED OCCUPANCY FIRE ON FIRST FLR, UNDER CONTROL",BK,3,1122 EASTERN PKWY,9
2019-11-27T06:30:12Z,"QNS ALLHANDS 42-95 MAIN ST, MULTIPLE DWELLING FIRE ON 7 FLR, UNDER CONTROL",QN,4,42-95 MAIN ST,9
2019-11-27T06:14:49Z,"QNS ALLHANDS 42-95 MAIN ST, MULTIPLE DWELLING FIRE ON 7 FLR,",QN,4,42-95 MAIN ST,1
2019-11-27T01:18:14Z,"BX ALLHANDS 1861 LURTING AVE, PRIVATE DWELLING FIRE ON FIRST FLR, UNDER CONTROL",BX,2,1861 LURTING AVE,9
2019-11-27T00:48:08Z,"BX ALLHANDS 1861 LURTING AVE, PRIVATE DWELLING FIRE ON FIRST FLR,",BX,2,1861 LURTING AVE,1
2019-11-26T20:59:28Z,"BKLYN ALLHANDS 323 STAGG ST, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",BK,3,323 STAGG ST,9
2019-11-26T14:41:53Z,"BKLYN ALLHANDS 301 FRANKLIN AVE, MULTIPLE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",BK,3,301 FRANKLIN AVE,9
2019-11-26T14:08:23Z,"BKLYN ALLHANDS 301 FRANKLIN AVE, MULTIPLE DWELLING FIRE IN THE BASEMENT,",BK,3,301 FRANKLIN AVE,1
2019-11-25T23:44:37Z,"BKLYN ALLHANDS 20 BERRY ST, MAJOR GAS LEAK, UNDER CONTROL",BK,3,20 BERRY ST,9
2019-11-25T23:30:55Z,"BKLYN ALLHANDS 20 BERRY ST, MAJOR GAS LEAK,",BK,3,20 BERRY ST,1
2019-11-25T18:04:41Z,"QNS ALLHANDS 18-15 215 ST, MULTIPLE DWELLING UNDER CONTROL",QN,4,18-15 215 ST,9
2019-11-25T15:56:41Z,"SI ALLHANDS 953 POST AVE, PRIVATE DWELLING FIRE ON THE 2 FLR, UNDER CONTROL",SI,5,953 POST AVE,9
2019-11-25T15:19:09Z,"SI ALLHANDS 953 POST AVE, PRIVATE DWELLING FIRE ON THE 2 FLR,",SI,5,953 POST AVE,1
2019-11-25T08:09:20Z,"BX ALLHANDS 621 MANIDA ST, MULTIPLE DWELLING FIRE ON 1ST FL, UNDER CONTROL",BX,2,621 MANIDA ST,9
2019-11-25T07:45:09Z,"BX ALLHANDS 621 MANIDA ST, MULTIPLE DWELLING FIRE ON 1ST FL,",BX,2,621 MANIDA ST,1
2019-11-24T09:19:20Z,"MAN ALLHANDS 137 VARICK ST, FIRE ON EXTERIOR SCAFFOLDING, UNDER CONTROL",MH,1,137 VARICK ST,9
2019-11-24T08:52:46Z,"MAN ALLHANDS 304 SPRING ST, FIRE ON THE ROOF OF CONSTRUCTION SITE,",MH,1,304 SPRING ST,1
2019-11-23T22:54:10Z,"MAN ALLHANDS 225 W 37 ST, HIGH RISE FIRE 4TH FLR, UNDER CONTROL",MH,1,225 W 37 ST,9
2019-11-23T22:08:25Z,"MAN ALLHANDS 225 W 37 ST, HIGH RISE FIRE 4TH FLR,",MH,1,225 W 37 ST,1
2019-11-23T18:31:53Z,"QNS ALLHANDS 34-46 97 ST, PRIVATE DWELLING FIRE ON 2 FLR, UNDER CONTROL",QN,4,34-46 97 ST,9
