text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"BX ALL HANDS 165 SAINTANNS AVE, HIGH RISE FIRE ON THE 6TH FLR,",FALSE,17,NA,2020-02-16T16:07:23Z,FALSE,NA,1229074805367955458,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BX ALL HANDS 4251 BYRON AVE, MULTIPLE DWELLING FIRE IN THE BASEMENT,",FALSE,14,NA,2020-02-16T05:49:05Z,FALSE,NA,1228919206349017093,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 105-11 LIVERPOOL ST, PRIVATE DWELLING FIRE ON 2ND FLR OF TEMPLE, UNDER CONTROL",FALSE,12,NA,2020-02-15T19:30:50Z,FALSE,NA,1228763616205209600,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS 105-11 LIVERPOOL ST, PRIVATE DWELLING FIRE ON 1ST FLR,",FALSE,9,NA,2020-02-15T19:18:32Z,FALSE,NA,1228760522205650945,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN 3-ALARM 1948 85 ST, PRIVATE DWELLING FIRE ON ALL 3 FLRS WITH EXTENSION TO EXPOSURE 2, UNDER CONTROL",FALSE,19,NA,2020-02-15T07:57:04Z,FALSE,NA,1228589025558171652,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 279 CHURCH ST, MULTIPLE DWELLING FIRE ON THE 4TH FL, UNDER CONTROL",FALSE,10,NA,2020-02-15T06:56:28Z,FALSE,NA,1228573774666248192,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 279 CHURCH ST, MULTIPLE DWELLING FIRE ON THE 4TH FL,",FALSE,9,NA,2020-02-15T06:09:05Z,FALSE,NA,1228561852797509632,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN 3-ALARM 1948 85 ST, PRIVATE DWELLING FIRE ON THE 2ND FLR WITH EXTENSION TO EXPOSURE 2,",FALSE,14,NA,2020-02-15T05:16:10Z,FALSE,NA,1228548532749193216,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,4,FALSE,FALSE,NA,NA
"BKLYN 2-ALARM 1948 85 ST, PRIVATE DWELLING FIRE ON THE 2ND FLR,",FALSE,10,NA,2020-02-15T04:58:12Z,FALSE,NA,1228544014628028417,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2719 W 33 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR, UNDER CONTROL",FALSE,11,NA,2020-02-15T04:38:46Z,FALSE,NA,1228539124098969600,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2719 W 33 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR,",FALSE,12,NA,2020-02-15T04:18:23Z,FALSE,NA,1228533993546698752,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 417 OCEAN AVE, MULTIPLE DWELLING TOP FLR FIRE, UNDER CONTROL",FALSE,12,NA,2020-02-14T21:03:48Z,FALSE,NA,1228424625203372032,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 417 OCEAN AVE, TOP FLR FIRE,",FALSE,12,NA,2020-02-14T20:32:46Z,FALSE,NA,1228416816998907904,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 2865 UNIVERSITY AVE, MULTIPLE DWELLING FIRE IN CEILING, UNDER CONTROL",FALSE,13,NA,2020-02-14T09:18:54Z,FALSE,NA,1228247229942640640,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 2865 UNIVERSITY AVE, MULTIPLE DWELLING FIRE IN CEILING,",FALSE,12,NA,2020-02-14T09:18:08Z,FALSE,NA,1228247038623703042,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS 184-17 140 AVE, MIXED OCCUPANCY FIRE IN BUILDING, UNDER CONTROL",FALSE,12,NA,2020-02-13T10:46:16Z,FALSE,NA,1227906828631232513,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS 184-17 140 AVE, MIXED OCCUPANCY FIRE IN BUILDING,",FALSE,8,NA,2020-02-13T10:30:49Z,FALSE,NA,1227902942583361536,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS BRUCKNER BLVD, FIRE IN CONSTRUCTION AREA, UNDER CONTROL",FALSE,14,NA,2020-02-13T02:22:45Z,FALSE,NA,1227780117159653377,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS BRUCKNER BLVD, FIRE IN CONSTRUCTION AREA,",FALSE,10,NA,2020-02-13T02:10:53Z,FALSE,NA,1227777131129851905,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS E 24 ST, CONSTRUCTION CREW STRUCK A HIGH PRESSURE GAS MAIN, UNDER CONTROL",FALSE,10,NA,2020-02-12T18:25:03Z,FALSE,NA,1227659898420375553,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1170 LINCOLN PL, MULTIPLE DWELLING FIRE 4TH FLR, UNDER CONTROL",FALSE,12,NA,2020-02-12T13:57:55Z,FALSE,NA,1227592671105101825,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1170 LINCOLN PL, MULTIPLE DWELLING FIRE 4TH FLR,",FALSE,11,NA,2020-02-12T13:39:48Z,FALSE,NA,1227588114308304905,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 825 MORRISON AVE, MULTIPLE DWELLING STOVE FIRE 5TH FLR, UNDER CONTROL",FALSE,6,NA,2020-02-12T13:06:11Z,FALSE,NA,1227579653478592514,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 825 MORRISON AVE, MULTIPLE DWELLING STOVE FIRE 5TH FLR,",FALSE,11,NA,2020-02-12T12:50:02Z,FALSE,NA,1227575589269274629,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 103-18 MARTENSE AVE, PRIVATE DWELLING HOUSE FIRE, UNDER CONTROL",FALSE,7,NA,2020-02-12T11:14:38Z,FALSE,NA,1227551581995970560,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 103-19 MARTENSE AVE, PRIVATE DWELLING HOUSE FIRE,",FALSE,7,NA,2020-02-12T10:21:27Z,FALSE,NA,1227538199028936704,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS 38-10 214 PL, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",FALSE,8,NA,2020-02-12T07:23:30Z,FALSE,NA,1227493414104469505,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 38-10 214 PL, PRIVATE DWELLING FIRE ON 2ND FLR,",FALSE,10,NA,2020-02-12T07:06:15Z,FALSE,NA,1227489073331396608,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 4714 NEW UTRECHT AVE, COMMERCIAL FIRE IN COMMERCIAL BUILDING,",FALSE,15,NA,2020-02-12T05:36:24Z,FALSE,NA,1227466462266302466,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 627 WEST RD, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",FALSE,6,NA,2020-02-12T01:13:11Z,FALSE,NA,1227400223141617664,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 627 WEST RD, PRIVATE DWELLING FIRE ON 1ST FLR,",FALSE,7,NA,2020-02-12T00:43:13Z,FALSE,NA,1227392681887834112,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1907 CONEY ISLAND AVE, PRIVATE DWELLING FIRE REAR 3 STORY MIXED OCCUPANCY,",FALSE,6,NA,2020-02-11T09:37:38Z,FALSE,NA,1227164784614875139,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 130 E 18 ST, MULTIPLE DWELLING FIRE ON 8TH FLR APARTMENT 8J, UNDER CONTROL",FALSE,10,NA,2020-02-11T06:05:39Z,FALSE,NA,1227111433642618880,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 130 E 18 ST, MULTIPLE DWELLING FIRE ON 8TH FLR APARTMENT 8J,",FALSE,12,NA,2020-02-11T05:25:48Z,FALSE,NA,1227101406563373057,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2022 78 ST, MULTIPLE DWELLING FIRE 2ND FLR, UNDER CONTROL",FALSE,11,NA,2020-02-11T00:26:42Z,FALSE,NA,1227026137454432256,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 90-44 148TH STREET, MULTIPLE DWELLING FIRE 2 FLR,",FALSE,10,NA,2020-02-10T23:46:40Z,FALSE,NA,1227016062958481408,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN 3-ALARM 48 E 7 ST, MULTIPLE DWELLING HEAVY FIRE ON MULTIPLE FLRS, UNDER CONTROL",FALSE,17,NA,2020-02-10T23:43:53Z,FALSE,NA,1227015361595367426,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2024 78 ST, PRIVATE DWELLING FIRE 2ND FLR,",FALSE,10,NA,2020-02-10T23:05:10Z,FALSE,NA,1227005615546957825,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1753 W 12 ST, PRIVATE DWELLING DRYER FIRE,",FALSE,10,NA,2020-02-10T21:32:34Z,FALSE,NA,1226982313029984256,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN 3-ALARM 48 E 7 ST, MULTIPLE DWELLING FIRE IN THE WALLS AND COCKLOFT,",FALSE,16,NA,2020-02-10T21:08:54Z,FALSE,NA,1226976359366434820,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,7,FALSE,FALSE,NA,NA
"MAN 2-ALARM 48 E 7 ST, MULTIPLE DWELLING TOP FLR FIRE IN WALLS AND DUCTWORK,",FALSE,12,NA,2020-02-10T21:00:33Z,FALSE,NA,1226974255977566208,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 420 CENTRAL PARK W, MULTIPLE DWELLING 2ND FLR, UNDER CONTROL",FALSE,12,NA,2020-02-10T15:36:23Z,FALSE,NA,1226892675749744653,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 420 CENTRAL PARK W, 2ND FLR,",FALSE,6,NA,2020-02-10T15:05:28Z,FALSE,NA,1226884895118630913,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 71-15 BEACH CHANNEL DR, MULTIPLE DWELLING MATTRESS FIRE ON 10TH FLR, UNDER CONTROL",FALSE,6,NA,2020-02-10T12:00:59Z,FALSE,NA,1226838470800367617,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,4,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1092 BROADWAY, COMMERCIAL FIRE 1ST FLR,",FALSE,5,NA,2020-02-10T10:28:20Z,FALSE,NA,1226815155239030785,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 35-30 81 ST, MULTIPLE DWELLING FIRE IN BASEMENT, UNDER CONTROL",FALSE,7,NA,2020-02-10T05:38:06Z,FALSE,NA,1226742115843133441,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2601 E 19TH ST, MULTIPLE DWELLING FIRE 3RD FLR, UNDER CONTROL",FALSE,11,NA,2020-02-10T05:23:55Z,FALSE,NA,1226738546511433729,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 35-30 81 ST, MULTIPLE DWELLING FIRE IN BASEMENT,",FALSE,8,NA,2020-02-10T05:13:20Z,FALSE,NA,1226735883463856129,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2601 E 19TH ST, MULTIPLE DWELLING FIRE 3RD FLR,",FALSE,6,NA,2020-02-10T05:13:20Z,FALSE,NA,1226735880217485312,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 315 W 57 ST, MIXED OCCUPANCY FIRE IN LAUNDROMAT,",FALSE,10,NA,2020-02-10T00:40:30Z,FALSE,NA,1226667220664799232,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 152 9 ST, MULTIPLE DWELLING FIRE 4FLR, UNDER CONTROL",FALSE,8,NA,2020-02-09T13:17:07Z,FALSE,NA,1226495242402238464,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 152 9 ST, MULTIPLE DWELLING FIRE 4FLR,",FALSE,7,NA,2020-02-09T12:50:48Z,FALSE,NA,1226488617092239361,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"SI ALL HANDS 280 MCBAINE AVE, PRIVATE DWELLING FIRE IN BSMT, UNDER CONTROL",FALSE,8,NA,2020-02-09T11:17:15Z,FALSE,NA,1226465078087766018,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"SI ALL HANDS 280 MCBAINE AVE, PRIVATE DWELLING FIRE,",FALSE,7,NA,2020-02-09T10:47:03Z,FALSE,NA,1226457474678562816,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 245-32 147 RD, FIRE ON 2ND FLR, UNDER CONTROL",FALSE,7,NA,2020-02-08T14:04:46Z,FALSE,NA,1226144844646682626,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 2230 ANDREWS AVE, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",FALSE,11,NA,2020-02-08T08:49:13Z,FALSE,NA,1226065432748183553,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 2230 ANDREWS AVE, PRIVATE DWELLING FIRE ON 1ST FLR,",FALSE,9,NA,2020-02-08T08:35:31Z,FALSE,NA,1226061987785969665,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 196-25 JAMAICA AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",FALSE,8,NA,2020-02-08T04:18:54Z,FALSE,NA,1225997408280203270,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1700 DITMAS AVE, PRIVATE DWELLING FIRE ON TOP FLR, UNDER CONTROL",FALSE,13,NA,2020-02-07T21:02:55Z,FALSE,NA,1225887688584318976,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 854 REVERE AVE, PRIVATE DWELLING FIRE IN THE ATTIC, UNDER CONTROL",FALSE,9,NA,2020-02-07T20:58:29Z,FALSE,NA,1225886572551299074,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1700 DITMAS AVE, PRIVATE DWELLING FIRE ON TOP FLR,",FALSE,6,NA,2020-02-07T20:39:51Z,FALSE,NA,1225881885483716610,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 854 REVERE AVE, PRIVATE DWELLING FIRE IN THE ATTIC,",FALSE,7,NA,2020-02-07T20:36:08Z,FALSE,NA,1225880947037474816,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 189 BAY 47 ST, PRIVATE DWELLING FIRE IN A GARAGE, UNDER CONTROL",FALSE,6,NA,2020-02-07T16:00:54Z,FALSE,NA,1225811683672764417,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 189 BAY 47 ST, PRIVATE DWELLING FIRE IN A GARAGE,",FALSE,5,NA,2020-02-07T15:50:50Z,FALSE,NA,1225809152041246724,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 109 LEWIS AVE, MULTIPLE DWELLING FIRE ON 9TH FLR, UNDER CONTROL",FALSE,8,NA,2020-02-06T15:12:38Z,FALSE,NA,1225437149580976129,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 109 LEWIS AVE, MULTIPLE DWELLING FIRE ON 9TH FLR,",FALSE,6,NA,2020-02-06T14:48:23Z,FALSE,NA,1225431046294032384,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 558 GRASSMERE TER, PRIVATE DWELLING FIRE IN BASEMENT, UNDER CONTROL",FALSE,10,NA,2020-02-06T14:14:46Z,FALSE,NA,1225422586034753540,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 558 GRASSMERE TER, PRIVATE DWELLING FIRE IN BASEMENT,",FALSE,7,NA,2020-02-06T13:19:19Z,FALSE,NA,1225408631904055296,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 2945 W 23 ST, MULTIPLE DWELLING TRANSFORMER FIRE, ENTIRE BLOCK WITHOUT POWER, CON ED ON SCENE, UNDER CONTROL",FALSE,11,NA,2020-02-06T06:19:56Z,FALSE,NA,1225303091702116352,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 251 W 30 ST, MULTIPLE DWELLING LARGE AREA OF RUBBISH AGAINST BUILDING, UNDER CONTROL",FALSE,9,NA,2020-02-06T04:03:32Z,FALSE,NA,1225268764960329728,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN 2-ALARM 2838 W 19 ST, VACANT PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",FALSE,14,NA,2020-02-06T00:33:47Z,FALSE,NA,1225215980625944577,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN 2-ALARM 2840 W 19 ST, VACANT PRIVATE DWELLING FIRE ON 2ND FLR,",FALSE,11,NA,2020-02-06T00:00:02Z,FALSE,NA,1225207486669578241,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS BRONXWOOD AVE, NO RUPTURE, CAP TO GAS LINE WAS BLOWN OFF, UNDER CONTROL",FALSE,9,NA,2020-02-05T23:15:21Z,FALSE,NA,1225196239614021634,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 3602 AVE J, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",FALSE,9,NA,2020-02-05T06:57:34Z,FALSE,NA,1224950174209978368,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS 2-ALARM 39-10 56 ST, PRIVATE DWELLING",FALSE,18,NA,2020-02-04T20:35:05Z,FALSE,NA,1224793521237975042,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1458 41 ST, PRIVATE DWELLING FIRE IN COCKLOFT,",FALSE,15,NA,2020-02-04T10:14:53Z,FALSE,NA,1224637442029948931,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"SI ALL HANDS 517 POWELL ST, PRIVATE DWELLING FIRE IN ATTIC, UNDER CONTROL",FALSE,11,NA,2020-02-03T22:10:57Z,FALSE,NA,1224455257146580994,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"SI ALL HANDS 517 POWELL ST, PRIVATE DWELLING",FALSE,5,NA,2020-02-03T21:36:06Z,FALSE,NA,1224446487544745984,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS 188-19 LINDEN BLVD, COMMERCIAL FIRE IN STORE, UNDER CONTROL",FALSE,12,NA,2020-02-03T20:39:51Z,FALSE,NA,1224432331357708288,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 188-19 LINDEN BLVD, COMMERCIAL FIRE IN STORE,",FALSE,7,NA,2020-02-03T20:21:52Z,FALSE,NA,1224427807037706241,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1008 ST MARKS AVE, FIRE ON 11TH FLR, UNDER CONTROL",FALSE,9,NA,2020-02-03T16:35:25Z,FALSE,NA,1224370820274970624,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1008 ST MARKS AVE, FIRE ON 11TH FLR,",FALSE,5,NA,2020-02-03T16:28:41Z,FALSE,NA,1224369124677246979,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 172-34 AMELIA RD, PRIVATE DWELLING FIRE 2ND FLR, UNDER CONTROL",FALSE,10,NA,2020-02-02T03:38:28Z,FALSE,NA,1223812903716950020,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 172-34 AMELIA RD, PRIVATE DWELLING FIRE 2ND FLR,",FALSE,11,NA,2020-02-02T03:28:37Z,FALSE,NA,1223810425978007552,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BX 2-ALARM 281 BROOK AVE, MULTIPLE DWELLING FIRE ON 4TH AND 5TH FLR, UNDER CONTROL",FALSE,16,NA,2020-02-01T20:26:22Z,FALSE,NA,1223704164238348291,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 539 E 55 ST, PRIVATE DWELLING FIRE 1ST FLR, UNDER CONTROL",FALSE,13,NA,2020-02-01T10:33:17Z,FALSE,NA,1223554908122730496,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
