input_location,latitude,longitude,bbl,fireBattalion,censusTract2010,communityDistrict,report_date,borough,case_type,cases,individuals
155 5 AVE,40.74049483712462,-73.99033605146447,1008500004,06,  56  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
155 5 AVE,40.74049483712462,-73.99033605146447,1008500004,06,  56  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
155 5 AVE,40.74049483712462,-73.99033605146447,1008500004,06,  56  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
155 5 AVE,40.74049483712462,-73.99033605146447,1008500004,06,  56  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
155 5 AVE,40.74049483712462,-73.99033605146447,1008500004,06,  56  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
360 COLUMBIA ST,40.67962726482206,-74.00529986489975,3005120035,32,  59  ,306,12/31/2019,Brooklyn,ADULT FAMILY,15,30
360 COLUMBIA ST,40.67962726482206,-74.00529986489975,3005120035,32,  59  ,306,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,54,157
360 COLUMBIA ST,40.67962726482206,-74.00529986489975,3005120035,32,  59  ,306,12/31/2019,Brooklyn,SINGLE ADULT,64,64
360 COLUMBIA ST,40.67962726482206,-74.00529986489975,3005120035,32,  59  ,306,12/31/2019,Brooklyn,ADULT FAMILY,15,30
360 COLUMBIA ST,40.67962726482206,-74.00529986489975,3005120035,32,  59  ,306,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,54,157
360 COLUMBIA ST,40.67962726482206,-74.00529986489975,3005120035,32,  59  ,306,12/31/2019,Brooklyn,SINGLE ADULT,64,64
184 COLUMBIA HEIGHTS,40.69749030544716,-73.9967290711564,3002080319,32,   301,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
184 COLUMBIA HEIGHTS,40.69749030544716,-73.9967290711564,3002080319,32,   301,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
184 COLUMBIA HEIGHTS,40.69749030544716,-73.9967290711564,3002080319,32,   301,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
2008 HUGHES AVE,40.84726079615339,-73.89145123199211,2030790022,18, 373  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
2008 HUGHES AVE,40.84726079615339,-73.89145123199211,2030790022,18, 373  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
2008 HUGHES AVE,40.84726079615339,-73.89145123199211,2030790022,18, 373  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
2008 HUGHES AVE,40.84726079615339,-73.89145123199211,2030790022,18, 373  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
2008 HUGHES AVE,40.84726079615339,-73.89145123199211,2030790022,18, 373  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
2008 HUGHES AVE,40.84726079615339,-73.89145123199211,2030790022,18, 373  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,ADULT FAMILY,13,26
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,FAMILY WITH CHILDREN,81,233
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,SINGLE ADULT,72,72
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,ADULT FAMILY,13,26
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,FAMILY WITH CHILDREN,81,233
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,SINGLE ADULT,72,72
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,ADULT FAMILY,13,26
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,FAMILY WITH CHILDREN,81,233
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,SINGLE ADULT,72,72
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,ADULT FAMILY,13,26
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,FAMILY WITH CHILDREN,81,233
601 KAPPOCK ST,40.87897482210788,-73.91668727693269,2057240685,27, 29302,208,12/31/2019,Bronx,SINGLE ADULT,72,72
155-47 116 RD,40.68365665144931,-73.78819069423825,4122240086,50, 274  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
155-47 116 RD,40.68365665144931,-73.78819069423825,4122240086,50, 274  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
155-47 116 RD,40.68365665144931,-73.78819069423825,4122240086,50, 274  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
2820 W 8 ST,40.57906685744139,-73.97628371413792,3072680001,43, 350  ,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
2820 W 8 ST,40.57906685744139,-73.97628371413792,3072680001,43, 350  ,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
2820 W 8 ST,40.57906685744139,-73.97628371413792,3072680001,43, 350  ,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
98-23 HORACE HARDING EXPY N,40.735656138044284,-73.85992255485795,4019180085,46, 455  ,404,12/31/2019,Queens,ADULT FAMILY,7,18
98-23 HORACE HARDING EXPY N,40.735656138044284,-73.85992255485795,4019180085,46, 455  ,404,12/31/2019,Queens,FAMILY WITH CHILDREN,49,154
98-23 HORACE HARDING EXPY N,40.735656138044284,-73.85992255485795,4019180085,46, 455  ,404,12/31/2019,Queens,SINGLE ADULT,75,75
98-23 HORACE HARDING EXPY N,40.735656138044284,-73.85992255485795,4019180085,46, 455  ,404,12/31/2019,Queens,ADULT FAMILY,7,18
98-23 HORACE HARDING EXPY N,40.735656138044284,-73.85992255485795,4019180085,46, 455  ,404,12/31/2019,Queens,FAMILY WITH CHILDREN,49,154
98-23 HORACE HARDING EXPY N,40.735656138044284,-73.85992255485795,4019180085,46, 455  ,404,12/31/2019,Queens,SINGLE ADULT,75,75
235 E 96 ST,40.78469039089141,-73.94812380677527,1016467501,10, 15602,111,12/31/2019,Manhattan,ADULT FAMILY,59,120
235 E 96 ST,40.78469039089141,-73.94812380677527,1016467501,10, 15602,111,12/31/2019,Manhattan,FAMILY WITH CHILDREN,287,843
235 E 96 ST,40.78469039089141,-73.94812380677527,1016467501,10, 15602,111,12/31/2019,Manhattan,SINGLE ADULT,399,399
235 E 96 ST,40.78469039089141,-73.94812380677527,1016467501,10, 15602,111,12/31/2019,Manhattan,ADULT FAMILY,59,120
235 E 96 ST,40.78469039089141,-73.94812380677527,1016467501,10, 15602,111,12/31/2019,Manhattan,FAMILY WITH CHILDREN,287,843
235 E 96 ST,40.78469039089141,-73.94812380677527,1016467501,10, 15602,111,12/31/2019,Manhattan,SINGLE ADULT,399,399
757 OCEAN PKWY,40.62983078352187,-73.97152817631755,3064940001,41, 460  ,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
757 OCEAN PKWY,40.62983078352187,-73.97152817631755,3064940001,41, 460  ,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
757 OCEAN PKWY,40.62983078352187,-73.97152817631755,3064940001,41, 460  ,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
4615 FURMAN AVE,40.90199349872004,-73.85039460213885,2050870020,15, 434  ,212,12/31/2019,Bronx,ADULT FAMILY,87,185
4615 FURMAN AVE,40.90199349872004,-73.85039460213885,2050870020,15, 434  ,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
4615 FURMAN AVE,40.90199349872004,-73.85039460213885,2050870020,15, 434  ,212,12/31/2019,Bronx,SINGLE ADULT,340,340
99 ROGERS AVE,40.67420503643768,-73.95286387544802,3012330011,57, 31701,308,12/31/2019,Brooklyn,ADULT FAMILY,23,46
99 ROGERS AVE,40.67420503643768,-73.95286387544802,3012330011,57, 31701,308,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,152,455
99 ROGERS AVE,40.67420503643768,-73.95286387544802,3012330011,57, 31701,308,12/31/2019,Brooklyn,SINGLE ADULT,243,243
4615 FURMAN AVE,40.90199349872004,-73.85039460213885,2050870020,15, 434  ,212,12/31/2019,Bronx,ADULT FAMILY,87,185
4615 FURMAN AVE,40.90199349872004,-73.85039460213885,2050870020,15, 434  ,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
4615 FURMAN AVE,40.90199349872004,-73.85039460213885,2050870020,15, 434  ,212,12/31/2019,Bronx,SINGLE ADULT,340,340
54 EVELYN PL,40.85981400055992,-73.9058514592573,2032090009,19, 253  ,207,12/31/2019,Bronx,ADULT FAMILY,55,117
54 EVELYN PL,40.85981400055992,-73.9058514592573,2032090009,19, 253  ,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
54 EVELYN PL,40.85981400055992,-73.9058514592573,2032090009,19, 253  ,207,12/31/2019,Bronx,SINGLE ADULT,265,265
54 EVELYN PL,40.85981400055992,-73.9058514592573,2032090009,19, 253  ,207,12/31/2019,Bronx,ADULT FAMILY,55,117
54 EVELYN PL,40.85981400055992,-73.9058514592573,2032090009,19, 253  ,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
54 EVELYN PL,40.85981400055992,-73.9058514592573,2032090009,19, 253  ,207,12/31/2019,Bronx,SINGLE ADULT,265,265
144-16 69 AVE,40.73149178444131,-73.82356824908763,4066400009,52, 809  ,408,12/31/2019,Queens,ADULT FAMILY,9,18
144-16 69 AVE,40.73149178444131,-73.82356824908763,4066400009,52, 809  ,408,12/31/2019,Queens,FAMILY WITH CHILDREN,56,173
144-16 69 AVE,40.73149178444131,-73.82356824908763,4066400009,52, 809  ,408,12/31/2019,Queens,SINGLE ADULT,107,107
116-25 130 ST,40.677213669338826,-73.80961540350138,4116860056,50, 178  ,410,12/31/2019,Queens,ADULT FAMILY,15,31
116-25 130 ST,40.677213669338826,-73.80961540350138,4116860056,50, 178  ,410,12/31/2019,Queens,FAMILY WITH CHILDREN,53,160
116-25 130 ST,40.677213669338826,-73.80961540350138,4116860056,50, 178  ,410,12/31/2019,Queens,SINGLE ADULT,63,63
25 NEPTUNE AVE,40.58290880633099,-73.95525759477458,3087650043,43, 608  ,315,12/31/2019,Brooklyn,ADULT FAMILY,15,32
25 NEPTUNE AVE,40.58290880633099,-73.95525759477458,3087650043,43, 608  ,315,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,34,89
25 NEPTUNE AVE,40.58290880633099,-73.95525759477458,3087650043,43, 608  ,315,12/31/2019,Brooklyn,SINGLE ADULT,57,57
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
829 RENSSELAER AVE,40.53883922447059,-74.20208967394592,5068840022,23, 20804,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
634 REMSEN AVE,40.651563422685854,-73.91860380028821,3047100069,58, 934  ,317,12/31/2019,Brooklyn,ADULT FAMILY,48,103
634 REMSEN AVE,40.651563422685854,-73.91860380028821,3047100069,58, 934  ,317,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,281,860
634 REMSEN AVE,40.651563422685854,-73.91860380028821,3047100069,58, 934  ,317,12/31/2019,Brooklyn,SINGLE ADULT,307,307
248 ADELPHI ST,40.690358613207145,-73.97131482212421,3020900058,31, 183  ,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
248 ADELPHI ST,40.690358613207145,-73.97131482212421,3020900058,31, 183  ,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
248 ADELPHI ST,40.690358613207145,-73.97131482212421,3020900058,31, 183  ,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
248 ADELPHI ST,40.690358613207145,-73.97131482212421,3020900058,31, 183  ,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
248 ADELPHI ST,40.690358613207145,-73.97131482212421,3020900058,31, 183  ,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
248 ADELPHI ST,40.690358613207145,-73.97131482212421,3020900058,31, 183  ,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
120 CASALS PL,40.878656698872945,-73.82406007433086,2051410120,15, 46201,210,12/31/2019,Bronx,ADULT FAMILY,22,45
120 CASALS PL,40.878656698872945,-73.82406007433086,2051410120,15, 46201,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
120 CASALS PL,40.878656698872945,-73.82406007433086,2051410120,15, 46201,210,12/31/2019,Bronx,SINGLE ADULT,94,94
172 COLON AVE,40.553563629733326,-74.15547534061635,5054550100,23, 14604,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
172 COLON AVE,40.553563629733326,-74.15547534061635,5054550100,23, 14604,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
172 COLON AVE,40.553563629733326,-74.15547534061635,5054550100,23, 14604,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
172 COLON AVE,40.553563629733326,-74.15547534061635,5054550100,23, 14604,503,12/31/2019,Staten Island,ADULT FAMILY,6,12
172 COLON AVE,40.553563629733326,-74.15547534061635,5054550100,23, 14604,503,12/31/2019,Staten Island,FAMILY WITH CHILDREN,11,37
172 COLON AVE,40.553563629733326,-74.15547534061635,5054550100,23, 14604,503,12/31/2019,Staten Island,SINGLE ADULT,13,13
128-55 234 ST,40.681742970394076,-73.73256063833395,4128750012,54, 61601,413,12/31/2019,Queens,ADULT FAMILY,33,70
128-55 234 ST,40.681742970394076,-73.73256063833395,4128750012,54, 61601,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
128-55 234 ST,40.681742970394076,-73.73256063833395,4128750012,54, 61601,413,12/31/2019,Queens,SINGLE ADULT,172,172
128-55 234 ST,40.681742970394076,-73.73256063833395,4128750012,54, 61601,413,12/31/2019,Queens,ADULT FAMILY,33,70
128-55 234 ST,40.681742970394076,-73.73256063833395,4128750012,54, 61601,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
128-55 234 ST,40.681742970394076,-73.73256063833395,4128750012,54, 61601,413,12/31/2019,Queens,SINGLE ADULT,172,172
646 ST NICHOLAS AVE,40.822322145826455,-73.94556169958358,1020510025,16, 227  ,109,12/31/2019,Manhattan,ADULT FAMILY,32,66
646 ST NICHOLAS AVE,40.822322145826455,-73.94556169958358,1020510025,16, 227  ,109,12/31/2019,Manhattan,FAMILY WITH CHILDREN,149,444
646 ST NICHOLAS AVE,40.822322145826455,-73.94556169958358,1020510025,16, 227  ,109,12/31/2019,Manhattan,SINGLE ADULT,199,199
646 ST NICHOLAS AVE,40.822322145826455,-73.94556169958358,1020510025,16, 227  ,109,12/31/2019,Manhattan,ADULT FAMILY,32,66
646 ST NICHOLAS AVE,40.822322145826455,-73.94556169958358,1020510025,16, 227  ,109,12/31/2019,Manhattan,FAMILY WITH CHILDREN,149,444
646 ST NICHOLAS AVE,40.822322145826455,-73.94556169958358,1020510025,16, 227  ,109,12/31/2019,Manhattan,SINGLE ADULT,199,199
50 BRADFORD ST,40.67849133791299,-73.89368361072147,3036630035,44,1146  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
50 BRADFORD ST,40.67849133791299,-73.89368361072147,3036630035,44,1146  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
50 BRADFORD ST,40.67849133791299,-73.89368361072147,3036630035,44,1146  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
2247 RYER AVE,40.856127989351926,-73.89949080279352,2031580041,18, 38301,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2247 RYER AVE,40.856127989351926,-73.89949080279352,2031580041,18, 38301,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2247 RYER AVE,40.856127989351926,-73.89949080279352,2031580041,18, 38301,205,12/31/2019,Bronx,SINGLE ADULT,303,303
414 BEACH 118 ST,40.58109333180367,-73.83998572673444,4161990023,47, 93402,414,12/31/2019,Queens,ADULT FAMILY,44,96
414 BEACH 118 ST,40.58109333180367,-73.83998572673444,4161990023,47, 93402,414,12/31/2019,Queens,FAMILY WITH CHILDREN,218,740
414 BEACH 118 ST,40.58109333180367,-73.83998572673444,4161990023,47, 93402,414,12/31/2019,Queens,SINGLE ADULT,234,234
413 BEACH 118 ST,40.581076883072136,-73.84000016628856,4162000012,47, 93402,414,12/31/2019,Queens,ADULT FAMILY,44,96
413 BEACH 118 ST,40.581076883072136,-73.84000016628856,4162000012,47, 93402,414,12/31/2019,Queens,FAMILY WITH CHILDREN,218,740
413 BEACH 118 ST,40.581076883072136,-73.84000016628856,4162000012,47, 93402,414,12/31/2019,Queens,SINGLE ADULT,234,234
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,ADULT FAMILY,22,45
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,SINGLE ADULT,94,94
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,ADULT FAMILY,22,45
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,SINGLE ADULT,94,94
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,ADULT FAMILY,22,45
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
2803 COLLIS PL,40.81476785542623,-73.81861487259079,2055920105,20, 132  ,210,12/31/2019,Bronx,SINGLE ADULT,94,94
4729 RICHARDSON AVE,40.90456857820289,-73.85083376517696,2051060080,15, 414  ,212,12/31/2019,Bronx,ADULT FAMILY,87,185
4729 RICHARDSON AVE,40.90456857820289,-73.85083376517696,2051060080,15, 414  ,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
4729 RICHARDSON AVE,40.90456857820289,-73.85083376517696,2051060080,15, 414  ,212,12/31/2019,Bronx,SINGLE ADULT,340,340
4729 RICHARDSON AVE,40.90456857820289,-73.85083376517696,2051060080,15, 414  ,212,12/31/2019,Bronx,ADULT FAMILY,87,185
4729 RICHARDSON AVE,40.90456857820289,-73.85083376517696,2051060080,15, 414  ,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
4729 RICHARDSON AVE,40.90456857820289,-73.85083376517696,2051060080,15, 414  ,212,12/31/2019,Bronx,SINGLE ADULT,340,340
282 SIMONSON AVE,40.629560174356016,-74.15255770533012,5011940116,22, 231  ,501,12/31/2019,Staten Island,ADULT FAMILY,52,110
282 SIMONSON AVE,40.629560174356016,-74.15255770533012,5011940116,22, 231  ,501,12/31/2019,Staten Island,FAMILY WITH CHILDREN,196,677
282 SIMONSON AVE,40.629560174356016,-74.15255770533012,5011940116,22, 231  ,501,12/31/2019,Staten Island,SINGLE ADULT,171,171
282 SIMONSON AVE,40.629560174356016,-74.15255770533012,5011940116,22, 231  ,501,12/31/2019,Staten Island,ADULT FAMILY,52,110
282 SIMONSON AVE,40.629560174356016,-74.15255770533012,5011940116,22, 231  ,501,12/31/2019,Staten Island,FAMILY WITH CHILDREN,196,677
282 SIMONSON AVE,40.629560174356016,-74.15255770533012,5011940116,22, 231  ,501,12/31/2019,Staten Island,SINGLE ADULT,171,171
100-32 198 ST,40.87063499493415,-73.89178910914211,NA,27, 40303,207,12/31/2019,Bronx,ADULT FAMILY,55,117
100-32 198 ST,40.87063499493415,-73.89178910914211,NA,27, 40303,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
100-32 198 ST,40.87063499493415,-73.89178910914211,NA,27, 40303,207,12/31/2019,Bronx,SINGLE ADULT,265,265
100-32 198 ST,40.87063499493415,-73.89178910914211,NA,27, 40303,207,12/31/2019,Bronx,ADULT FAMILY,55,117
100-32 198 ST,40.87063499493415,-73.89178910914211,NA,27, 40303,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
100-32 198 ST,40.87063499493415,-73.89178910914211,NA,27, 40303,207,12/31/2019,Bronx,SINGLE ADULT,265,265
343 LINDEN ST,40.699530065167295,-73.91339165127636,3033280049,28, 441  ,304,12/31/2019,Brooklyn,ADULT FAMILY,40,87
343 LINDEN ST,40.699530065167295,-73.91339165127636,3033280049,28, 441  ,304,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,143,457
343 LINDEN ST,40.699530065167295,-73.91339165127636,3033280049,28, 441  ,304,12/31/2019,Brooklyn,SINGLE ADULT,204,204
343 LINDEN ST,40.699530065167295,-73.91339165127636,3033280049,28, 441  ,304,12/31/2019,Brooklyn,ADULT FAMILY,40,87
343 LINDEN ST,40.699530065167295,-73.91339165127636,3033280049,28, 441  ,304,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,143,457
343 LINDEN ST,40.699530065167295,-73.91339165127636,3033280049,28, 441  ,304,12/31/2019,Brooklyn,SINGLE ADULT,204,204
1564 TAYLOR AVE,40.83949212679671,-73.8667910115478,2039250025,20, 21601,209,12/31/2019,Bronx,ADULT FAMILY,80,169
1564 TAYLOR AVE,40.83949212679671,-73.8667910115478,2039250025,20, 21601,209,12/31/2019,Bronx,FAMILY WITH CHILDREN,465,1467
1564 TAYLOR AVE,40.83949212679671,-73.8667910115478,2039250025,20, 21601,209,12/31/2019,Bronx,SINGLE ADULT,304,304
1564 TAYLOR AVE,40.83949212679671,-73.8667910115478,2039250025,20, 21601,209,12/31/2019,Bronx,ADULT FAMILY,80,169
1564 TAYLOR AVE,40.83949212679671,-73.8667910115478,2039250025,20, 21601,209,12/31/2019,Bronx,FAMILY WITH CHILDREN,465,1467
1564 TAYLOR AVE,40.83949212679671,-73.8667910115478,2039250025,20, 21601,209,12/31/2019,Bronx,SINGLE ADULT,304,304
2100 ANTHONY AVE,40.85356071752028,-73.90154426289172,2031560136,17, 381  ,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2100 ANTHONY AVE,40.85356071752028,-73.90154426289172,2031560136,17, 381  ,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2100 ANTHONY AVE,40.85356071752028,-73.90154426289172,2031560136,17, 381  ,205,12/31/2019,Bronx,SINGLE ADULT,303,303
98-04 CORONA AVE,40.7446814232523,-73.86496322173338,4018810002,46, 411  ,404,12/31/2019,Queens,ADULT FAMILY,7,18
98-04 CORONA AVE,40.7446814232523,-73.86496322173338,4018810002,46, 411  ,404,12/31/2019,Queens,FAMILY WITH CHILDREN,49,154
98-04 CORONA AVE,40.7446814232523,-73.86496322173338,4018810002,46, 411  ,404,12/31/2019,Queens,SINGLE ADULT,75,75
25-73 STEINWAY ST,40.767527596048296,-73.91202524625052,4006840016,49, 143  ,401,12/31/2019,Queens,ADULT FAMILY,19,39
25-73 STEINWAY ST,40.767527596048296,-73.91202524625052,4006840016,49, 143  ,401,12/31/2019,Queens,FAMILY WITH CHILDREN,78,223
